Year,Month,Day,Hour,Minute,Temperature,RelativeHumidity,Precipitation,Sunlight,Wind
2017,2,16,9,0,40.59,73,0,27.42,4.82
2017,2,16,10,0,40.28,78,0,60,4.67
2017,2,16,11,0,43.09,81,0,60,4.67
2017,2,16,12,0,47.88,80,0,60,3.81
2017,2,16,13,0,51.8,70,0,60,1.5
2017,2,16,14,0,54.61,69,0,57.89,1
2017,2,16,15,0,56.35,67,0,59.43,0.63
2017,2,16,16,0,57.34,66,0,58.28,1.3
2017,2,16,17,0,57.74,63,0,22.34,1.43
2017,2,16,18,0,57.29,64,0,0.64,1.12
2017,2,16,19,0,56.64,65,0,0,0.71
2017,2,16,20,0,55.67,67,0,0,1.5
2017,2,16,21,0,54.72,69,0,0,1.63
2017,2,16,22,0,54.14,70,0,0,2.98
2017,2,16,23,0,53.78,71,0,0,4.2
2017,2,17,0,0,52.83,74,0,0,4.41
2017,2,17,1,0,51.87,77,0,0,4.61
2017,2,17,2,0,49.69,83,0,0,5.07
2017,2,17,3,0,49.06,85,0,0,5.59
2017,2,17,11,0,46.51,88,0,0,6.58
2017,2,17,17,0,47.82,68,0,53.62,7.16
2017,2,17,18,0,47.79,71,0,60,4.26
2017,2,17,19,0,47.12,68,0,55.43,4.34
2017,2,17,20,0,45.01,73,0,0,4.97
2017,2,17,21,0,43.65,75,0,0,4.53
2017,2,17,22,0,43.29,76,0,0,3.91
2017,2,17,23,0,42.87,79,0,0,2
2017,2,18,0,0,42.4,83,0,0,1.2
2017,2,18,1,0,42.08,86,0,0,0.95
2017,2,18,2,0,42.39,85,0,0,1.43
2017,2,18,3,0,42.94,82,0,0,1.41
2017,2,18,4,0,42.82,81,0,0,0.32
2017,2,18,5,0,41.97,84,0,0,2.06
2017,2,18,6,0,41.27,86,0,0,2.68
2017,2,18,7,0,40.87,86,0,0,4.03
2017,2,18,8,0,39.07,89,0,0,5.16
2017,2,18,9,0,37.62,93,0,0,5.97
2017,2,18,10,0,39.33,88,0,47.87,6.84
2017,2,18,11,0,41.95,83,0,60,6.73
2017,2,18,12,0,45.19,77,0,60,6.28
2017,2,18,13,0,47.3,71,0,53.62,6.28
2017,2,18,14,0,49.15,63,0,60,6.73
2017,2,18,15,0,50.49,60,0,60,5.41
2017,2,18,16,0,51.22,58,0,47.87,4.82
2017,2,18,17,0,51.31,58,0,60,4.67
2017,2,18,18,0,50.56,62,0,38.94,3.2
2017,2,18,19,0,49.91,61,0,0,2.47
2017,2,18,20,0,47.48,69,0,0,2.34
2017,2,18,21,0,44.76,74,0,0,3.01
2017,2,18,22,0,42.4,76,0,0,3.33
2017,2,18,23,0,40.89,77,0,0,3.11
2017,2,19,0,0,40.03,76,0,0,2.98
2017,2,19,1,0,38.35,78,0,0,4.7
2017,2,19,2,0,36.79,82,0,0,4.75
2017,2,19,3,0,35.78,86,0,0,4.95
2017,2,19,4,0,34.54,88,0,0,4.7
2017,2,19,5,0,34.11,89,0,0,4.84
2017,2,19,6,0,33.42,91,0,0,4.32
2017,2,19,7,0,32.45,93,0,0,2.41
2017,2,19,8,0,33.19,91,0,32.54,2.38
2017,2,19,9,0,34.83,85,0,60,2.8
2017,2,19,10,0,36.84,83,0,60,2.55
2017,2,19,11,0,39.63,79,0,60,2.12
2017,2,19,12,0,41.79,77,0,60,0.32
2017,2,19,13,0,46.33,72,0,60,3.7
2017,2,19,14,0,49.96,62,0,59.62,10.44
2017,2,19,15,0,50.83,61,0,59.23,11.74
2017,2,19,16,0,51.21,60,0,60,11.46
2017,2,19,17,0,50.94,60,0,60,11.22
2017,2,19,18,0,49.68,63,0,60,9.49
2017,2,19,19,0,47.07,68,0,59.75,6.99
2017,2,19,20,0,44.76,74,0,0,6.04
2017,2,19,21,0,43.34,77,0,0,5.52
2017,2,19,22,0,42.78,77,0,0,5.91
2017,2,19,23,0,42.93,76,0,0,5.52
2017,2,20,0,0,43.68,76,0,0,4.41
2017,2,20,1,0,44.49,73,0,0,4.61
2017,2,20,2,0,43.66,77,0,0,4.61
2017,2,20,3,0,43.38,77,0,0,4.79
2017,2,20,4,0,42.87,75,0,0,4.76
2017,2,20,5,0,41.52,77,0,0,4.22
2017,2,20,6,0,41,81,0,0,4.11
2017,2,20,7,0,39.45,85,0,0,4.3
2017,2,20,8,0,39.07,85,0,0,4.16
2017,2,20,9,0,38.19,86,0,0,4.5
2017,2,20,11,0,48.65,67,0,24.26,8.52
2017,2,20,12,0,50.94,60,0,33.83,12.03
2017,2,20,13,0,52.56,58,0,0,12.38
2017,2,20,14,0,47.1,72,0,0,10.22
2017,2,20,15,0,47.62,73,0,0,10.22
2017,2,20,16,0,48.69,71,0,0,10.11
2017,2,20,17,0,49.39,71,0,0,10.76
2017,2,20,18,0,48.74,72,0,0,9.42
2017,2,20,19,0,47.89,75,0,0,7.17
2017,2,20,20,0,48,74,0,0,6.02
2017,2,21,2,0,48.13,78,0,0,8.72
2017,2,21,3,0,48.24,79,0,0,8.81
2017,2,21,4,0,48.04,80,0,0,8.43
2017,2,21,5,0,47.97,81,0,0,7.64
2017,2,21,6,0,47.57,82,0,0,6.73
2017,2,21,7,0,47.98,82,0,0,7.33
2017,2,21,8,0,48.63,82,0,0,9.12
2017,2,21,9,0,48.85,83,0,0,10.19
2017,2,21,10,0,50.5,80,0,0,12.81
2017,2,21,11,0,51.66,78,0,0,14.57
2017,2,21,13,0,55.51,73,0,0,18.01
2017,2,21,14,0,53.04,76,0,0,17.45
2017,2,21,15,0,54.32,74,0,0,16.57
2017,2,21,17,0,55.09,73,0,0,15.74
2017,2,21,18,0,54.79,74,0,0,15.41
2017,2,21,19,0,53.31,76,0,0,13.83
2017,2,21,20,0,52.09,77,0,0,13.18
2017,2,21,21,0,51.31,79,0,0,12.91
2017,2,21,22,0,50.56,80,0,0,12.05
2017,2,21,23,0,50.5,81,0,0,11.25
2017,2,22,0,0,50.54,80,0,0,10.89
2017,2,22,1,0,50.86,80,0,0,11.96
2017,2,22,2,0,50.43,80,0,0,11.39
2017,2,22,3,0,49.78,81,0,0,10.91
2017,2,22,4,0,48.31,82,0,0,9.9
2017,2,22,5,0,48.38,81,0,0,9.48
2017,2,22,6,0,48.16,81,0,0,10.11
2017,2,22,7,0,48.07,80,0,0,11.32
2017,2,22,8,0,47.23,81,0,0,10.63
2017,2,22,9,0,46.78,81,0,0,11.28
2017,2,22,10,0,48.24,77,0,0,13.76
2017,2,22,11,0,49.64,71,0,0,16.07
2017,2,22,12,0,51.6,65,0,0,17.34
2017,2,22,13,0,53.62,62,0,7.02,17.76
2017,2,22,14,0,55,61,0,25.53,19.24
2017,2,22,15,0,55.49,58,0,28.72,19.47
2017,2,22,16,0,55.92,57,0,0,18.81
2017,2,22,17,0,55.65,57,0,0,17.9
2017,2,22,18,0,54.39,59,0,0,16.55
2017,2,22,19,0,52.77,63,0,0,15
2017,2,22,20,0,51.4,67,0,0,13.87
2017,2,22,21,0,50.11,72,0,0,15.21
2017,2,22,22,0,49.23,76,0,0,16.14
2017,2,22,23,0,48.88,77,0,0,14.01
2017,2,23,0,0,48.76,77,0,0,13.65
2017,2,23,1,0,48.63,77,0,0,11.85
2017,2,23,2,0,48.56,77,0,0,11.33
2017,2,23,3,0,48.31,77,0,0,9.93
2017,2,23,4,0,47.7,77,0,0,8.53
2017,2,23,5,0,46.76,77,0,0,7.4
2017,2,23,6,0,46.04,78,0,0,5.82
2017,2,23,7,0,46.2,75,0,0,4.47
2017,2,23,8,0,45.86,73,0,0,3.59
2017,2,23,9,0,45.25,74,0,0,2.77
2017,2,23,10,0,47.16,74,0,0,2.91
2017,2,23,11,0,52.95,65,0,37.02,6.71
2017,2,23,12,0,58.32,58,0,30.64,11.41
2017,2,23,13,0,61.43,47,0,40.85,17.76
2017,2,23,14,0,63.79,43,0,52.72,15.7
2017,2,23,15,0,63.9,41,0,54.26,19.32
2017,2,23,16,0,63.34,40,0,56.17,20.34
2017,2,23,17,0,62.24,41,0,51.7,20.12
2017,2,23,18,0,60.17,51,0,59.43,17.74
2017,2,23,19,0,56.79,65,0,5.21,14.82
2017,2,23,20,0,55.4,66,0,0,18.14
2017,2,23,21,0,53.78,67,0,0,19.93
2017,2,23,22,0,52.23,76,0,0,22.53
2017,2,24,0,0,49.68,80,0,0,20.59
2017,2,24,1,0,47.57,81,0,0,19.88
2017,2,24,2,0,45.81,75,0,0,17.91
2017,2,24,3,0,44.06,76,0,0,15.9
2017,2,24,4,0,43.03,74,0,0,15.58
2017,2,24,5,0,42.19,76,0,0,13.73
2017,2,24,6,0,41.29,78,0,0,13.96
2017,2,24,7,0,40.39,80,0,0,13.44
2017,2,24,8,0,40.14,81,0,0,13.2
2017,2,24,20,0,40.66,81,0,0,8.87
2017,2,24,22,0,39.27,88,0,0,3
2017,2,24,23,0,38.5,88,0,0,2.24
2017,2,25,0,0,38.25,92,0,0,2.7
2017,2,25,1,0,36.82,93,0,0,1.91
2017,2,25,2,0,35.69,96,0,0,0.63
2017,2,25,3,0,35.02,97,0,0,3.49
2017,2,25,4,0,34.48,96,0,0,3.49
2017,2,25,5,0,33.75,96,0,0,3.18
2017,2,25,6,0,33.19,95,0,0,4.03
2017,2,25,7,0,32.22,96,0,0,5.15
2017,2,25,8,0,32.29,96,0,10.58,5.54
2017,2,25,9,0,32.83,94,0,45.96,4.61
2017,2,25,10,0,35.65,82,0,57.32,7.02
2017,2,25,11,0,38.44,75,0,56.74,8.82
2017,2,25,12,0,41.68,69,0,57.89,8.21
2017,2,25,13,0,45.09,61,0,59.04,7.57
2017,2,25,14,0,47.53,58,0,58.66,2.86
2017,2,25,15,0,49.21,53,0,58.28,2.7
2017,2,25,16,0,50.61,47,0,56.55,3.36
2017,2,25,17,0,51.08,43,0,56.74,5.1
2017,2,25,18,0,50.29,46,0,57.7,5.82
2017,2,25,19,0,48.99,50,0,8.84,4.91
2017,2,25,20,0,47.14,54,0,0,4.76
2017,2,25,21,0,43.09,65,0,0,4.95
2017,2,25,22,0,39.76,75,0,0,5.32
2017,2,25,23,0,39.67,73,0,0,5.28
2017,2,26,0,0,39.56,66,0,0,3.72
2017,2,26,1,0,37.76,59,0,0,3.14
2017,2,26,2,0,37.53,58,0,0,3.41
2017,2,26,3,0,38.89,54,0,0,4.12
2017,2,26,4,0,39.69,50,0,0,4.11
2017,2,26,5,0,39.18,55,0,0,4.03
2017,2,26,6,0,39,61,0,0,4.32
2017,2,26,7,0,39.34,60,0,0,3.91
2017,2,26,8,0,40.01,54,0,0,3.91
2017,2,26,9,0,41.5,47,0,0,4.03
2017,2,26,10,0,42.39,55,0,0,3.41
2017,2,26,11,0,44.55,65,0,0,1.61
2017,2,26,12,0,47.57,61,0,0,1.9
2017,2,26,13,0,52.7,54,0,0,6.71
2017,2,26,14,0,53.98,52,0,0,4.82
2017,2,26,15,0,55.33,49,0,0,5.66
2017,2,26,16,0,57.02,47,0,0,6.52
2017,2,26,17,0,57.63,46,0,26.81,7.44
2017,2,26,18,0,56.1,50,0,60,5.7
2017,2,26,19,0,54.77,49,0,10.48,4.3
2017,2,26,20,0,52.3,54,0,0,3.33
2017,2,26,21,0,50.86,56,0,0,2.41
2017,2,26,22,0,49.93,56,0,0,3.26
2017,2,26,23,0,47.77,58,0,0,4.94
2017,2,27,0,0,46.09,56,0,0,4.72
2017,2,27,1,0,45.23,53,0,0,4.03
2017,2,27,2,0,45.34,49,0,0,4.34
2017,2,27,3,0,44.98,48,0,0,4.34
2017,2,27,4,0,43.09,50,0,0,3.75
2017,2,27,5,0,41.77,55,0,0,4.18
2017,2,27,6,0,41.49,58,0,0,4.78
2017,2,27,7,0,42.51,61,0,0,4.67
2017,2,27,8,0,43.83,58,0,0,4.76
2017,2,27,9,0,42.76,58,0,58.28,5.91
2017,2,27,10,0,43.29,70,0,56.74,5.15
2017,2,27,11,0,48.38,73,0,55.98,2.92
2017,2,27,12,0,54.79,61,0,40.85,8.38
2017,2,27,13,0,57.49,54,0,57.13,12.21
2017,2,27,14,0,55.11,65,0,60,2.06
2017,2,27,15,0,60.49,42,0,46.6,12.3
2017,2,27,16,0,58.78,42,0,60,20.37
2017,2,27,17,0,58.23,45,0,60,18.8
2017,2,27,18,0,56.61,51,0,56.81,19.61
2017,2,27,19,0,54.77,56,0,0,19.23
2017,2,27,20,0,53.6,58,0,0,20.86
2017,2,27,21,0,53.11,59,0,0,24.87
2017,2,27,22,0,52.47,59,0,0,27.07
2017,2,27,23,0,52.2,57,0,0,28.47
2017,2,28,0,0,51.89,58,0,0,26.1
2017,2,28,1,0,51.22,58,0,0,25.69
2017,2,28,2,0,50.31,59,0,0,19.49
2017,2,28,19,0,43.7,75,0,0,24.04
2017,2,28,20,0,41.65,81,0,0,21.97
2017,2,28,21,0,41.43,82,0,0,20.41
2017,2,28,22,0,40.71,83,0,0,20.05
2017,2,28,23,0,39.72,84,0,0,21.74
2017,3,1,0,0,38.37,83,0,0,18.81
2017,3,1,1,0,37.29,85,0,0,17.05
2017,3,1,2,0,36.9,84,0,0,14.72
2017,3,1,3,0,36.72,81,0,0,17.12
2017,3,1,4,0,37.8,75,0,0,23.42
2017,3,1,5,0,38.61,80,0,0,27.42
2017,3,1,7,0,37.45,82,0,0,22.99
2017,3,1,8,0,37.72,83,0,50.71,22
2017,3,1,9,0,38.75,81,0,54.26,22.37
2017,3,1,10,0,41.45,76,0,55.21,23.82
2017,3,1,16,0,49.71,60,0,0,21.31
2017,3,1,17,0,51.01,56,0,21.06,19.71
2017,3,1,18,0,49.33,61,0,0,19.49
2017,3,1,19,0,46.9,66,0,0,22.47
2017,3,1,20,0,46.02,65,0,0,26.1
2017,3,1,21,0,46.4,66,0,0,25.53
2017,3,1,22,0,47.73,66,0,0,24
2017,3,1,23,0,49.37,67,0,0,25
2017,3,2,8,0,47.5,83,0,0,16.79
2017,3,2,9,0,45.95,82,0,53.62,15.89
2017,3,2,10,0,46.2,76,0,53.62,16.78
2017,3,2,11,0,46.51,70,0,60,18.14
2017,3,2,12,0,46.83,66,0,58.09,18.6
2017,3,2,13,0,47.46,64,0,56.94,18.63
2017,3,2,14,0,50.88,54,0,47.87,15.01
2017,3,2,15,0,51.66,49,0,56.36,14.99
2017,3,2,16,0,52.16,47,0,58.09,14.55
2017,3,2,17,0,52.07,45,0,57.89,13.65
2017,3,2,18,0,51.3,45,0,57.51,11.64
2017,3,2,19,0,49.26,50,0,15.83,7.62
2017,3,2,20,0,48.06,50,0,0,5.19
2017,3,2,21,0,47.01,51,0,0,3.64
2017,3,2,22,0,44.96,55,0,0,4.03
2017,3,2,23,0,42.78,56,0,0,4.41
2017,3,3,0,0,42.19,53,0,0,4.74
2017,3,3,1,0,41.23,54,0,0,5.94
2017,3,3,2,0,39.97,60,0,0,7
2017,3,3,3,0,39.43,70,0,0,9.2
2017,3,3,4,0,34.68,86,0,0,9.31
2017,3,3,5,0,33.93,91,0,0,9.31
2017,3,3,6,0,34.7,88,0,0,10.36
2017,3,3,7,0,34.9,76,0,0,12.66
2017,3,3,8,0,35.2,71,0,10.44,13.66
2017,3,3,9,0,37.42,73,0,0,14.23
2017,3,3,10,0,42.55,66,0,8.3,14.12
2017,3,3,11,0,46.83,58,0,0,13.61
2017,3,3,12,0,50.67,53,0,0,13.01
2017,3,3,13,0,54.12,46,0,0,13.4
2017,3,3,14,0,54.68,54,0,0,12.66
2017,3,3,15,0,57.06,49,0,0,12.23
2017,3,3,16,0,58.62,49,0,0,11.41
2017,3,3,17,0,59.14,51,0,0,9.51
2017,3,3,18,0,58.37,56,0,0,7.94
2017,3,3,19,0,56.62,62,0,0,7.41
2017,3,3,20,0,53.56,70,0,0,8.3
2017,3,3,21,0,49.32,76,0,0,7.52
2017,3,3,22,0,46.89,80,0,0,6.83
2017,3,3,23,0,45.95,76,0,0,7.71
2017,3,4,0,0,43.63,81,0,0,7.91
2017,3,4,1,0,40.35,91,0,0,8.82
2017,3,4,2,0,38.84,91,0,0,9.11
2017,3,4,3,0,37.76,90,0,0,7.61
2017,3,4,4,0,37.6,85,0,0,6.65
2017,3,4,5,0,36.73,85,0,0,7.15
2017,3,4,6,0,36.18,84,0,0,8.14
2017,3,4,7,0,39.61,71,0,0,8.56
2017,3,4,8,0,38.89,74,0,0,8.35
2017,3,4,9,0,40.62,73,0,0,8.36
2017,3,4,10,0,45.27,70,0,0,10.2
2017,3,4,11,0,50.86,65,0,0,13.65
2017,3,4,12,0,56.95,50,0,0,17.12
2017,3,4,13,0,57.7,42,0,0,17.63
2017,3,4,14,0,56.05,46,0,0,11.52
2017,3,4,15,0,58.48,54,0,0,5.11
2017,3,4,16,0,57.58,62,0,0,16.58
2017,3,4,18,0,54.1,65,0,53.62,9.52
2017,3,4,19,0,50.88,55,0,19.5,16.93
2017,3,4,20,0,47.21,66,0,0,22.03
2017,3,4,21,0,45.81,64,0,0,20.19
2017,3,4,22,0,45.68,66,0,0,17.12
2017,3,4,23,0,45.43,68,0,0,14.91
2017,3,5,0,0,44.4,70,0,0,15.21
2017,3,5,1,0,42.67,73,0,0,11.55
2017,3,5,2,0,41.7,75,0,0,8.41
2017,3,5,3,0,40.73,76,0,0,7.8
2017,3,5,4,0,39.72,80,0,0,6.91
2017,3,5,5,0,39.36,79,0,0,6.71
2017,3,5,6,0,39.33,77,0,0,5.73
2017,3,5,7,0,38.73,75,0,0,5.52
2017,3,5,8,0,38.19,76,0,42.21,5.22
2017,3,5,9,0,40.8,71,0,51.06,9.22
2017,3,5,10,0,43.39,69,0,33.83,13.44
2017,3,5,11,0,45.88,62,0,44.68,13.52
2017,3,5,12,0,48.27,55,0,41.49,12.81
2017,3,5,13,0,50.38,48,0,53.62,13.31
2017,3,5,14,0,51.48,50,0,0,17.25
2017,3,5,15,0,50.29,51,0,0,20.09
2017,3,5,16,0,48.18,55,0,0,22.46
2017,3,5,22,0,43.57,84,0,0,14.11
2017,3,6,2,0,41.92,82,0,0,21.03
2017,3,6,3,0,41.18,81,0,0,22.59
2017,3,6,4,0,39.97,81,0,0,18.41
2017,3,6,5,0,39.83,81,0,0,14.65
2017,3,6,6,0,40.03,80,0,0,15.21
2017,3,6,7,0,40.01,81,0,0,15.15
2017,3,6,8,0,40.35,82,0,0,12.81
2017,3,7,0,0,38.82,88,0,0,14.56
2017,3,7,1,0,40.23,87,0,0,15.03
2017,3,7,2,0,40.5,86,0,0,14.79
2017,3,7,6,0,38.8,87,0,0,14.27
2017,3,7,7,0,38.44,88,0,0,13.65
2017,3,7,8,0,38.32,88,0,0,13.51
2017,3,7,15,0,45.55,66,0,27.45,11.34
2017,3,7,16,0,45.72,64,0,53.62,11.3
2017,3,7,17,0,45.95,63,0,49.15,11.2
2017,3,7,18,0,45.61,65,0,53.62,10.47
2017,3,7,19,0,44.56,68,0,7.38,10.15
2017,3,7,20,0,42.69,74,0,0,7.16
2017,3,7,21,0,41.41,78,0,0,6.86
2017,3,7,22,0,41.05,79,0,0,6.81
2017,3,7,23,0,39.58,83,0,0,6.53
2017,3,8,0,0,37.47,86,0,0,6.4
2017,3,8,1,0,35.42,86,0,0,5.7
2017,3,8,2,0,34.54,84,0,0,4.7
2017,3,8,3,0,35.44,75,0,0,3.54
2017,3,8,4,0,36.41,71,0,0,2.61
2017,3,8,5,0,36.46,73,0,0,2.85
2017,3,8,6,0,36.37,78,0,0,3.54
2017,3,8,7,0,35.65,82,0,0,3.5
2017,3,8,8,0,34.79,83,0,3.17,4.41
2017,3,8,9,0,35.28,83,0,17.23,4.46
2017,3,8,10,0,38.7,82,0,0,5.2
2017,3,8,11,0,43.02,71,0,0,5.03
2017,3,8,12,0,47.62,63,0,0,3.8
2017,3,8,13,0,51.1,55,0,0,5.72
2017,3,8,14,0,50.61,52,0,0,7.64
2017,3,9,0,0,49.71,79,0,0,13.44
2017,3,9,1,0,49.77,79,0,0,13.65
2017,3,9,2,0,49.66,80,0,0,12.59
2017,3,9,3,0,49.57,80,0,0,12.24
2017,3,9,4,0,50,81,0,0,12.97
2017,3,9,5,0,50.5,81,0,0,14.17
2017,3,9,21,0,50.18,89,0,0,12.75
2017,3,9,22,0,49.46,91,0,0,12.08
2017,3,9,23,0,48.83,92,0,0,10.52
2017,3,10,0,0,48.42,93,0,0,9.64
2017,3,10,1,0,48.16,93,0,0,10.96
2017,3,10,2,0,48.49,93,0,0,9.66
2017,3,10,3,0,47.57,93,0,0,8.35
2017,3,10,4,0,47.05,95,0,0,5.83
2017,3,10,5,0,46.24,97,0,0,3.69
2017,3,10,6,0,44.55,97,0,0,3.85
2017,3,10,7,0,43.7,95,0,0,2.06
2017,3,10,8,0,42.62,94,0,7.43,0.63
2017,3,10,9,0,42.93,92,0,54.26,0.95
2017,3,10,10,0,44.73,83,0,59.81,3.58
2017,3,10,11,0,46.76,74,0,60,5.44
2017,3,10,12,0,48.47,70,0,60,6.32
2017,3,10,13,0,49.73,61,0,60,7.99
2017,3,10,14,0,51.69,61,0,60,7.52
2017,3,10,15,0,52.7,56,0,60,7.57
2017,3,10,16,0,53.38,52,0,60,7.71
2017,3,10,17,0,53.4,49,0,58.47,8.07
2017,3,10,18,0,52.75,49,0,56.74,7.99
2017,3,10,19,0,50.7,56,0,26.44,6
2017,3,10,20,0,48.11,59,0,0,5.28
2017,3,10,21,0,46.58,61,0,0,3.36
2017,3,10,22,0,45.3,63,0,0,1
2017,3,10,23,0,44.62,64,0,0,2.03
2017,3,11,0,0,43.83,62,0,0,2.61
2017,3,11,1,0,42.31,63,0,0,4.2
2017,3,11,2,0,39.67,80,0,0,6.11
2017,3,11,3,0,38.73,76,0,0,8.11
2017,3,11,4,0,37.53,80,0,0,8.11
2017,3,11,5,0,36.91,77,0,0,8.5
2017,3,11,6,0,36.05,77,0,0,8.61
2017,3,11,7,0,35.44,76,0,0,9.21
2017,3,11,8,0,34.99,79,0,10.01,9.32
2017,3,11,9,0,37.71,78,0,56.94,10.11
2017,3,11,10,0,42.44,69,0,53.3,10.31
2017,3,11,11,0,47.28,63,0,56.74,11.05
2017,3,11,12,0,51.64,57,0,52.72,11.47
2017,3,11,13,0,54.99,48,0,0,11.55
2017,3,11,14,0,56.82,47,0,57.89,10.54
2017,3,11,15,0,58.89,39,0,55.98,10.33
2017,3,11,16,0,59.86,37,0,53.11,9.83
2017,3,11,17,0,60.01,40,0,43.53,9.06
2017,3,11,18,0,59.32,43,0,0,7.78
2017,3,11,19,0,57.72,47,0,0,6.15
2017,3,11,20,0,56.43,47,0,0,5.82
2017,3,11,21,0,54.28,51,0,0,5.46
2017,3,11,22,0,52.5,50,0,0,5.46
2017,3,11,23,0,51.26,45,0,0,4.91
2017,3,12,0,0,50.4,44,0,0,5.42
2017,3,12,1,0,49.89,42,0,0,6.01
2017,3,12,2,0,50.04,44,0,0,6.99
2017,3,12,3,0,48.29,54,0,0,8.94
2017,3,12,4,0,45.9,63,0,0,9.71
2017,3,12,5,0,44.73,69,0,0,10.41
2017,3,12,6,0,44.19,73,0,0,10.5
2017,3,12,7,0,43.57,74,0,0,10.52
2017,3,12,8,0,43.18,75,0,0,10.72
2017,3,12,9,0,44.37,73,0,0,10.63
2017,3,12,10,0,47.53,69,0,0,10.82
2017,3,12,11,0,50.5,65,0,0,10.33
2017,3,12,12,0,53.13,65,0,0,8.07
2017,3,12,13,0,57.33,61,0,0,7.66
2017,3,12,14,0,58.73,53,0,35.74,9.66
2017,3,12,15,0,60.35,49,0,33.19,8.83
2017,3,12,16,0,61.25,48,0,37.66,7.86
2017,3,12,17,0,61.41,46,0,40.85,7.19
2017,3,12,18,0,60.57,48,0,44.68,6.49
2017,3,12,19,0,58.91,52,0,48.51,4.7
2017,3,12,20,0,57.36,53,0,29.93,3.33
2017,3,12,21,0,54.41,56,0,0,5.15
2017,3,12,22,0,49.68,64,0,0,8.38
2017,3,12,23,0,48.27,62,0,0,8.94
2017,3,13,0,0,45.75,67,0,0,8.82
2017,3,13,1,0,44.73,66,0,0,9.68
2017,3,13,2,0,43.39,66,0,0,10.29
2017,3,13,3,0,41.85,67,0,0,9.18
2017,3,13,4,0,40.03,69,0,0,8.23
2017,3,13,5,0,38.75,70,0,0,8.07
2017,3,13,6,0,38.3,68,0,0,7.34
2017,3,13,7,0,37.69,68,0,0,7.26
2017,3,13,8,0,37.08,69,0,13.93,6.91
2017,3,13,9,0,38.71,67,0,56.17,7.85
2017,3,13,10,0,41.36,65,0,59.36,7.25
2017,3,13,11,0,44.71,61,0,60,4.56
2017,3,13,12,0,47.68,60,0,60,3.04
2017,3,13,13,0,49.91,59,0,60,3.91
2017,3,13,14,0,53.38,63,0,58.47,2.94
2017,3,13,15,0,55.2,61,0,57.13,4.95
2017,3,13,16,0,56.39,59,0,56.55,6.41
2017,3,13,17,0,56.91,52,0,0,7.5
2017,3,13,18,0,56.5,53,0,0,8.52
2017,3,13,19,0,54.95,54,0,9.57,7.93
2017,3,13,20,0,51.93,58,0,32.71,7
2017,3,13,21,0,48.97,65,0,0,6.2
2017,3,13,22,0,46.96,69,0,0,5.42
2017,3,13,23,0,46.42,66,0,0,5.03
2017,3,14,0,0,45.95,63,0,0,4
2017,3,14,1,0,45.36,61,0,0,1.63
2017,3,14,2,0,44.06,65,0,0,0.45
2017,3,14,3,0,43.16,67,0,0,1.58
2017,3,14,4,0,42.67,65,0,0,2.55
2017,3,14,5,0,42.58,59,0,0,2.55
2017,3,14,6,0,41.95,58,0,0,2.8
2017,3,14,7,0,42.03,58,0,0,3.5
2017,3,14,8,0,42.69,59,0,0,3.2
2017,3,14,9,0,43.5,62,0,33.19,1.12
2017,3,14,10,0,45.52,69,0,0,2.03
2017,3,14,11,0,48.96,68,0,0,2.68
2017,3,14,12,0,52.36,60,0,0,2.11
2017,3,14,13,0,54.99,53,0,0,3.69
2017,3,14,14,0,57.58,57,0,33.83,5.38
2017,3,14,15,0,58.77,54,0,59.81,5.3
2017,3,14,16,0,59.43,54,0,57.51,6
2017,3,14,17,0,59.58,53,0,57.51,7.11
2017,3,14,18,0,58.95,53,0,57.89,7.23
2017,3,14,19,0,57.27,60,0,58.47,5.24
2017,3,14,20,0,56.32,60,0,33.84,5
2017,3,14,21,0,53.98,64,0,0,3.59
2017,3,14,22,0,52.02,69,0,0,1.79
2017,3,14,23,0,50.59,72,0,0,0.71
2017,3,15,0,0,49.91,74,0,0,0.89
2017,3,15,1,0,49.5,73,0,0,2.53
2017,3,15,2,0,48.6,74,0,0,3.23
2017,3,15,3,0,47.5,76,0,0,3.3
2017,3,15,4,0,46.81,78,0,0,3.2
2017,3,15,5,0,45.75,83,0,0,3.54
2017,3,15,6,0,44.64,86,0,0,3.5
2017,3,15,7,0,43.7,89,0,0,3.01
2017,3,15,8,0,42.82,93,0,13.46,2.86
2017,3,15,9,0,43.29,92,0,29.36,2.11
2017,3,15,10,0,46.22,88,0,44.04,2.92
2017,3,15,11,0,50.32,77,0,59.62,2.83
2017,3,15,12,0,54.14,68,0,58.85,3.75
2017,3,15,13,0,56.68,63,0,56.94,5.83
2017,3,15,14,0,58.01,65,0,56.36,10.36
2017,3,15,15,0,58.78,69,0,57.32,12.33
2017,3,15,16,0,59.11,70,0,60,11.58
2017,3,15,17,0,59.05,71,0,60,10.15
2017,3,15,18,0,58.12,74,0,60,9.9
2017,3,15,19,0,56.32,78,0,60,8.11
2017,3,15,20,0,53.44,84,0,35.61,6.22
2017,3,15,21,0,51.37,87,0,0,4.76
2017,3,15,22,0,49.78,90,0,0,3.33
2017,3,15,23,0,48.38,92,0,0,2.28
2017,3,16,0,0,47.5,92,0,0,1.8
2017,3,16,1,0,46.47,94,0,0,1.7
2017,3,16,2,0,45.9,96,0,0,1.84
2017,3,16,3,0,45.99,96,0,0,1.63
2017,3,16,4,0,44.56,95,0,0,2.69
2017,3,16,5,0,42.28,89,0,0,3.01
